ID;rem;alt;slo;rain;coast;land;pres
1921;0,36989;36;3,2245;3774,94702;0,00692;3;0
1922;0,5946;40;8,64577;3725,75244;0,00677;3;0
1923;0;38;5,51364;3674,11768;0,00564;3;0
1924;0,53844;158;9,24055;1657,05127;0,01192;3;0
1925;0;130;13,99102;1617,28394;0,01031;3;0
1926;0;116;11,61154;1587,17944;0,00845;3;0
1927;0;107;5,25034;1556,91968;0,00659;3;0
1928;0,30882;92;4,41794;1530,1062;0,00509;3;0
1929;0,46484;391;9,50152;1365,95068;0,03101;3;0
1930;0;393;15,90367;1402,94348;0,03336;3;0
1931;0;385;3,60087;1408,91016;0,03454;4;0
1932;0;417;12,67488;1400,15906;0,03577;3;0
1933;0;410;11,88819;1387,03259;0,03645;3;0
1934;0;111;12,25749;1622,51392;0,01599;3;0
1935;0;89;6,65837;1614,21729;0,01414;4;0
1936;0,45434;54;9,99193;1627,22131;0,01254;3;0
1937;0;34;5,30407;1638,03174;0,01102;3;0
1938;0,17609;26;3,10413;1646,46021;0,00961;3;0
1939;0;233;5,46209;1059,74548;0,03721;3;0
1940;0,39503;209;7,39186;1014,31982;0,03577;3;0
1941;0,30826;179;5,05771;965,31427;0,03401;3;0
1942;0;178;3,41091;948,0509;0,03395;3;0
1943;0;167;2,22838;910,3421;0,03228;3;0
1944;1,04417;179;5,25037;963,32538;0,04527;3;0
1945;0,88873;170;11,2951;927,44629;0,04403;3;0
1946;0,4772;149;4,41794;908,11456;0,04243;3;0
1947;0,37759;141;2,35329;887,82819;0,0406;3;0
1948;0;135;2,22838;872,55371;0,03925;3;0
1949;0;416;7,4297;1583,53223;0,07794;4;0
1950;0;392;5,55631;1554,89258;0,07613;4;0
1951;0;382;4,15227;1533,01514;0,07487;4;0
1952;0;366;7,77361;1514,31982;0,07362;3;0
1953;0;352;6,11367;1502,78442;0,07296;4;0
1954;0;262;2,16322;1227,52588;0,05317;3;0
1955;0;252;3,28299;1192,52185;0,05162;4;0
1956;0;242;2,49111;1158,71118;0,05008;4;0
1957;0;228;7,97484;1125,69604;0,04857;3;0
1958;0;225;4,98228;1108,19409;0,0479;4;0
1959;0;143;2,4911;1000;0,03865;3;0
1960;0,26731;133;5,65729;1000;0,03746;3;0
1961;0;127;1,11462;1000;0,03595;4;0
1962;0,18504;116;3,28299;1000;0,03372;3;0
1963;0;108;5,08565;1000;0,03226;4;0
1964;0;42;2,24967;990,76923;0,01438;4;0
1965;0;45;1,27455;993,03442;0,01577;4;0
1966;0;51;3,81867;995,45453;0,01634;3;0
1967;0;59;3,34046;998,8067;0,0178;3;0
1968;0,17843;66;3,283;1000;0,01896;3;0
1969;0;45;1,95464;990,8103;0,00684;4;0
1970;0;36;1,23651;988,26086;0,00464;4;0
1971;0;32;4,01275;987,08136;0,00281;4;0
1972;0;28;3,86807;986,15961;0,0025;4;0
1973;0;151;1,23651;1040,17505;0,04403;4;0
1974;0;141;5,66564;1019,88861;0,04185;4;0
1975;0;135;2,84814;1011,93317;0,04078;4;0
1976;0,18162;132;4,15227;1000,39777;0,03892;3;0
1977;0,48141;115;5,91795;1000;0,03659;4;0
1978;0;32;2,49111;961,18793;0,01321;4;0
1979;0;27;2,76321;965,9259;0,01238;4;0
1980;0;32;5,68224;970,02496;0,01178;4;0
1981;0;36;4,38565;978,69531;0,01233;4;0
1982;0;33;1,11462;983,48395;0,0126;4;0
1983;0;8;0,43723;909,29486;0,00496;4;0
1984;0;12;1,27457;900,23584;0,00401;3;0
1985;0;11;1,27457;889,59686;0,00233;3;0
1986;0;5;2,79747;886,50696;0,00078;4;0
1987;0;8;3,5207;892,78229;0,00114;4;0
1988;0;12;4,41802;761,6792;0,00089;4;0
1989;0;10;4,38567;725,26654;0,00052;4;0
1990;0;8;3,71781;713,05804;0,00048;4;0
1991;0,30559;12;3,49361;724,28278;0,00202;4;0
1992;0;42;3,17989;868,35724;0,00523;4;0
1993;0;49;4,05983;883,86139;0,00693;4;0
1994;0;56;2,49112;891,21814;0,00786;4;0
1995;0;63;1,27457;900,62164;0,00967;4;0
1996;0;67;1,11462;911,73468;0,01146;4;0
1997;0;66;1,95466;992,7478;0,01526;4;0
1998;0;69;0,6913;996,40576;0,01641;4;0
1999;0;75;5,0577;997,37262;0,01697;4;0
2000;0;81;4,11781;1000;0,01872;4;0
2001;0;87;1,11461;1000;0,02049;4;0
2002;0;9;2,07314;700;0,00467;4;0
2003;0;16;0,30917;700;0,00425;4;0
2004;0;11;0,61834;700;0,00275;4;0
2005;0,20659;11;1,3115;700;0,00195;4;0
2006;0,45968;4;3,10413;700;0,00082;4;0
2007;0,14745;35;2,07311;830,54895;0,01744;3;0
2008;0,23713;29;1,88;817,42242;0,01804;3;0
2009;0,19568;43;3,34049;816,70642;0,01959;3;0
2010;0;40;2,18514;803,57996;0,02032;4;0
2011;0,2705;39;3,49361;790,69214;0,02011;3;0
2012;0;87;0,69131;779,47491;0,02627;3;0
2013;0;79;1,27458;758,23389;0,02394;2;0
2014;0;74;0;745,82336;0,0221;2;0
2015;0,24599;75;1,23653;748,68738;0,02132;3;0
2016;0,44166;71;0,30918;751,31262;0,02069;4;0
2017;0;93;4,87676;947,01672;0,03316;4;0
2018;0;105;1,11462;952,74463;0,03479;4;0
2019;0;117;2,76324;965,63245;0,03659;3;0
2020;0;122;1,54552;984,24823;0,03841;4;0
2021;0;122;0,61833;995,30627;0,04003;4;0
2022;0,14503;121;2,07311;1007,55768;0,03215;3;0
2023;0;130;2,22838;1023,86633;0,03396;3;0
2024;0,23505;139;4,55535;1045,34607;0,03577;4;0
2025;0;147;4,41795;1069,61023;0,03758;3;0
2026;0;156;7,17994;1095,06763;0,03929;3;0
2027;0;472;5,30409;1628,48047;0,07678;3;0
2028;0;449;5,98135;1604,61414;0,07525;3;0
2029;0;435;4,45003;1576,77014;0,07338;3;0
2030;0;427;2,93057;1555,29041;0,07186;3;0
2031;0;416;5,08571;1536,59509;0,07035;3;0
2032;0;220;0,61833;1349,24426;0,05262;3;0
2033;0;212;1,11461;1322,99121;0,05109;4;0
2034;0;212;3,28301;1296,34045;0,04956;3;0
2035;0;226;8,91484;1278,8385;0,0489;3;0
2036;0;243;18,10964;1247,41443;0,04749;3;0
2037;0;293;3,283;1391,01038;0,06214;3;0
2038;0;281;6,77016;1370,724;0,06105;3;0
2039;0;305;4,82791;1387,82813;0,06094;3;0
2040;0;314;0,9776;1403,34131;0,06086;3;0
2041;0,22158;311;2,41333;1418,05884;0,06083;3;0
2042;0,33552;50;1,8544;787,35083;0,02224;4;0
2043;0,14782;48;0,92746;773,26971;0,0206;3;0
2044;0,14866;46;1,11461;757,75659;0,01924;3;0
2045;0,54358;50;4,15229;734,12891;0,01676;4;0
2046;0,67301;50;1,97891;720,33899;0,01495;4;0
2047;0;165;2,18517;1169,45105;0,04556;3;0
2048;0;170;2,79747;1192,52185;0,04637;3;0
2049;0,39377;172;3,52076;1161,89343;0,0442;3;0
2050;0,38754;162;4,05975;1130,86719;0,04265;3;0
2051;0,40644;168;6,94126;1161,89343;0,04391;3;0
2052;0;20;1,27458;700;0,00539;3;0
2053;0;19;1,23651;700;0,00709;4;0
2054;0;24;1,11461;700;0,00876;4;0
2055;0,33532;20;2,54784;700;0,00821;4;0
2056;0,45073;26;2,49109;700;0,00947;4;0
2057;0,34247;94;7,50481;773,98566;0,03066;3;0
2058;0;81;4,70875;787,35083;0,0321;3;0
2059;0,25658;76;5,24133;757,51788;0,02913;3;0
2060;0;79;4,78851;745,34607;0,02771;3;0
2061;0,21157;73;3,08875;729,11694;0,02585;4;0
2062;0;106;4,97286;769,68976;0,01891;4;0
2063;0;87;4,69867;747,77069;0,01679;2;0
2064;0;74;2,41333;733,57489;0,01522;4;0
2065;0;67;2,62164;721,48212;0,01366;4;0
2066;0,17733;63;1,87996;709,38312;0,0118;2;0
2067;0,34145;88;5,23234;726,44629;0,01081;4;0
2068;0;98;4,87678;746,17346;0,0133;4;0
2069;0,47065;114;8,35095;761,64044;0,01391;4;0
2070;0;122;8,72051;775,12036;0,01518;2;0
2071;0,37972;155;4,71887;792,95435;0,01505;4;0
2072;0;235;8,54877;955,52905;0,02272;3;0
2073;0;248;11,83495;957,99524;0,02177;3;0
2074;0;262;9,11477;996,8974;0,02277;3;0
2075;0;274;9,992;1036,35645;0,02366;3;0
2076;0;278;10,99751;1056,48364;0,02323;3;0
2077;0;14;2,24967;700;0,00768;4;0
2078;0;16;1,54552;700;0,00679;4;0
2079;0;15;5,9497;700;0,00576;4;0
2080;0;12;11,01017;700;0,00391;4;0
2081;0,26866;19;0,43724;700;0,00519;4;0
2082;0;419;8,42833;1648,76685;0,07936;4;0
2083;0;425;8,10795;1682,97534;0,08078;3;0
2084;0;585;4,5864;1978,91809;0,07969;4;0
2085;0;588;10,64387;1992,84009;0,08081;3;0
2086;0;589;19,38115;2000;0,08017;4;0
2087;0;569;16,37436;2000;0,07956;2;0
2088;0;512;25,20792;2000;0,07839;3;0
2089;0;343;20,99344;1889,81702;0,06397;3;0
2090;1,20474;300;22,08314;1880,66821;0,06162;3;0
2091;1,73763;256;24,01448;1864,35962;0,05993;3;0
2092;1,91647;237;11,19818;1838,9021;0,05891;3;0
2093;1,94018;222;9,22055;1821,00244;0,05725;3;0
2094;1,41955;100;9,14511;1523,0708;0,03291;3;0
2095;1,41456;100;11,48602;1505,56885;0,03166;3;0
2096;1,45312;91;11,03054;1489,65796;0,03045;4;0
2097;1,42461;89;5,2413;1467,38269;0,02935;3;0
2098;1,39899;92;5,51361;1459,42725;0,0283;3;0
2099;0,27057;209;4,1408;1235,48132;0,05205;3;0
2100;0;198;1,95466;1246,6189;0,05202;3;0
2101;0;200;1,38242;1243,83447;0,05118;4;0
2102;0;203;4,28719;1242,64124;0,04991;3;0
2103;0;226;7,40446;1256,96106;0,04946;4;0
2104;0;414;3,81862;1607,00085;0,07694;4;0
2105;0,36625;414;2,54784;1586,31665;0,07512;3;0
2106;0;385;17,10669;1595,86316;0,07472;3;0
2107;1,4624;614;10,55781;2000;0,09617;2;0
2108;1,69553;633;4,02451;2000;0,09741;3;0
2109;1,89972;647;18,20829;2000;0,09812;3;0
2110;1,8611;661;7,19947;1998,40894;0,09768;3;0
2111;1,62646;660;9,24055;1999,20447;0,0995;2;0
2112;0;67;15,15975;869,73682;0,00143;2;0
2113;0;93;14,5965;865,62921;0,00201;2;0
2114;0,62686;141;15,04724;879,34387;0,00379;2;0
2115;0;186;13,4756;893,29547;0,00542;4;0
2116;0,7944;294;28,26541;1115,93591;0,01202;3;0
2117;0,97336;360;20,02523;1129,16663;0,01243;3;0
2118;0,51443;403;16,73276;1146,93872;0,01361;3;0
2119;0;374;23,02855;1140,17932;0,01386;2;0
2120;0;385;10,18286;1170,12781;0,01552;2;0
2121;0;66;19,0612;1016,39343;0,00434;2;0
2122;0;150;33,95956;1030,92786;0,00577;2;0
2123;0;242;18,64095;1024,89624;0,00586;2;0
2124;0;306;18,6787;1040,76624;0,00739;2;0
2125;0;306;32,21698;1055,8739;0,00805;2;0
2126;0;438;8,13096;1148,37402;0,01439;4;0
2127;0,5398;457;19,33667;1178,99756;0,01625;2;0
2128;0;497;21,95557;1201,27283;0,01735;2;0
2129;0;535;22,79578;1236,27686;0,01921;2;0
2130;0;539;28,18344;1268,89417;0,02067;2;0
2131;0,59927;324;17,72669;1048,19824;0,00884;2;0
2132;0,77145;305;35,5195;1075,5365;0,0107;2;0
2133;0;344;32,50642;1101,41907;0,01229;2;0
2134;0,60336;311;26,57495;1139,51611;0,01462;4;0
2135;0,60491;315;26,13016;1159,36255;0,01578;2;0
2136;0;355;14,05693;1377,48608;0,02731;3;0
2137;0;391;16,94502;1442,7207;0,02989;2;0
2138;0;406;13,56748;1488,4646;0,03134;3;0
2139;0;416;8,26697;1536,19727;0,0332;3;0
2140;0;443;8,46686;1582,33887;0,03469;3;0
2141;0,45124;73;5,84582;1075,82935;0,00512;3;0
2142;0;75;5,46199;1088,97742;0,00397;4;0
2143;0;78;4,82796;1129,0116;0,00449;4;0
2144;0;93;6,81171;1155,23254;0,00592;4;0
2145;0;117;8,64049;1158,4845;0,00777;4;0
2146;0;107;14,48821;1247,20154;0,00926;3;0
2147;0,58784;133;22,79435;1272,11792;0,01002;2;0
2148;0;125;11,06361;1287,52112;0,01214;3;0
2149;0,62768;157;28,04382;1316,48718;0,01272;2;0
2150;0,59303;170;9,50136;1346,18469;0,01494;2;0
2151;0,58478;9;8,64035;1379,82007;0,00053;4;0
2152;0,30942;16;3,4525;1413,46155;0,00191;3;0
2153;0,25608;13;1,97892;1428,99414;0,00199;3;0
2154;0,31206;21;4,78851;1451,44153;0,0021;3;0
2155;0;22;1,27457;1469,28577;0,00334;4;0
2156;0;203;6,75636;1606,37415;0,01259;3;0
2157;0;214;8,10791;1631,81445;0,01381;3;0
2158;0;229;11,11267;1662,93933;0,01563;3;0
2159;0;261;17,79494;1696,10181;0,01746;4;0
2160;0;267;22,88689;1672,23547;0,01672;3;0
2161;0;173;7,44223;2142,7229;0,00892;3;0
2162;0;194;13,15849;2148,13159;0,01039;3;0
2163;0,80208;203;8,31189;2259,37231;0,01146;3;0
2164;0,94559;234;12,05024;2302,24805;0,01331;3;0
2165;1,33982;272;12,78377;2340,30566;0,01516;4;0
2166;1,06826;128;4,01275;2548,76611;0,00371;3;0
2167;1,21943;135;2,93053;2573,97119;0,00472;3;0
2168;1,48483;141;11,0635;2619,57617;0,00671;3;0
2169;1,46846;164;5,55625;2673,80713;0,00714;3;0
2170;1,17516;157;2,47189;2657,26221;0,00531;3;0
2171;0,29415;7;3,28299;2981,61768;0,00047;4;0
2172;0,34506;9;3,71775;2992,4812;0,00038;4;0
2173;0,34654;11;4,5553;3000;0,00046;4;0
2174;0,91099;176;10,64386;4400,95459;0,01995;2;0
2175;0,86506;166;24,68168;4461,41602;0,02016;2;0
2176;0;185;8,85227;4541,76611;0,02212;3;0
2177;0,92057;146;9,37934;4560,85938;0,02375;3;0
2178;1,02594;136;19,23481;4580,74805;0,02538;3;0
2179;0;107;29,7262;4578,11133;0,00995;2;0
2180;0;75;24,81882;4568,0752;0,00839;2;0
2181;0;46;10,25452;4610,71777;0,00628;4;0
2182;0;38;4,94414;4628,00879;0,00448;4;0
2183;0,93636;42;13,70049;4592,59277;0,00314;4;0
2184;0,47722;86;13,18552;3196,177;0,00928;3;0
2185;0;100;13,96875;3229,12793;0,01094;3;0
2186;0;122;6,19775;3237,76831;0,01315;3;0
2187;0;126;7,99232;3265,896;0,01411;3;0
2188;0,43456;144;6,15966;3302,47412;0,01533;3;0
2189;1,454;153;2,4911;3495,62451;0,02071;3;0
2190;1,63319;159;13,31646;3513,92212;0,02146;3;0
2191;1,90026;183;23,72284;3583,92993;0,02332;3;0
2192;1,84312;191;18,93327;3630,86719;0,02488;3;0
2193;1,76269;199;14,82242;3677,8042;0,02647;3;0
2194;0;448;3,52076;1435,16309;0,03311;3;0
2195;0,51104;476;14,82268;1459,82495;0,03327;2;0
2196;1,01176;473;22,30063;1500,39783;0,03489;3;0
2197;1,21619;544;18,09106;1526,65076;0,03518;2;0
2198;1,12781;586;8,73119;1567,62134;0,03675;2;0
2199;0,59353;397;8,3787;1573,19019;0,06699;3;0
2200;0,68832;391;7,8334;1538,98169;0,06552;3;0
2201;1,05173;425;11,25894;1575,97449;0,06526;4;0
2202;1,23371;420;2,65773;1561,65479;0,06349;2;0
2203;1,32615;414;0,9776;1542,16394;0,06216;2;0
2204;0;243;3,86807;1226,33252;0,03946;4;0
2205;0;243;5,84586;1212,0127;0,03776;3;0
2206;0;238;14,19411;1245,02783;0,03776;3;0
2207;0;215;9,74528;1278,8385;0,03869;3;0
2208;0,51918;223;15,07906;1311,45581;0,04042;3;0
2209;0;361;4,45004;1495,22668;0,05108;4;0
2210;0;352;3,28299;1519,88867;0,05226;4;0
2211;0;365;7,77959;1514,31982;0,05402;3;0
2212;0;381;5,51362;1538,58398;0,05522;3;0
2213;0;381;11,5724;1551,31262;0,057;4;0
2214;0;33;2,18514;997,17517;0,00928;4;0
2215;0;37;1,54552;1000;0,00746;4;0
2216;0;32;2,35331;1000;0,00567;4;0
2217;0;26;1,85442;1000;0,00396;4;0
2218;0;29;4,41794;1000;0,00247;4;0
2219;0;19;7,17998;1000;0,00167;4;0
2220;0;43;7,25775;1000;0,00326;4;0
2221;0;48;7,40442;1000;0,00481;3;0
2222;0;46;5,91795;1000;0,0064;3;0
2223;0;62;1,80219;1000;0,00884;4;0
2224;0,32022;70;1,11461;1000;0,01039;3;0
2225;0,32274;76;3,81866;1000;0,01205;4;0
2226;0,26702;89;3,08877;1000;0,01369;3;0
2227;0,19675;101;2,24967;1000;0,01534;3;0
2228;0,15187;95;2,3533;1000;0,01702;3;0
2229;0;79;0,9776;1459,33606;0,01186;4;0
2230;0;78;2,22837;1438,00647;0,0135;4;0
2231;0;83;3,14983;1414,59497;0,01456;3;0
2232;0,26371;67;3,17989;1415,27441;0,01584;3;0
2233;0,72736;64;8,29503;1428,00317;0,01671;3;0
2234;0;413;18,64095;1641,20923;0,06106;3;0
2235;0;429;22,85334;1659,90454;0,05936;2;0
2236;0;380;17,4493;1615,75183;0,05987;3;0
2237;0;420;16,006;1615,354;0,05811;2;0
2238;0,51078;425;7,8512;1613,76294;0,05635;2;0
2239;0;360;10,02405;1395,78357;0,04864;3;0
2240;0;323;14,62951;1368,33728;0,04744;2;0
2241;0;337;6,75632;1329,35559;0,04696;4;0
2242;0;316;10,28132;1318,61572;0,04791;4;0
2243;0;297;12,85705;1292,7605;0,04823;3;0
2244;1,90972;856;10,6739;3070,00806;0,1034;2;1
2245;2,29858;883;11,91862;3128,87817;0,10333;2;0
2246;2,31976;902;19,58227;3156,72241;0,10509;2;0
2247;2,09065;878;20,88502;3130,46948;0,10629;2;1
2248;1,67946;848;17,38851;3089,10107;0,10693;2;0
2249;0;724;19,32827;2987,27124;0,11062;4;0
2250;0;674;7,60978;2931,58325;0,10861;3;0
2251;0;657;12,25383;2896,5791;0,10678;3;0
2252;0;644;7,17998;2856,802;0,10495;3;0
2253;0;642;13,72959;2840,89111;0,10378;3;0
2254;0;464;14,28061;2779,63403;0,09133;2;0
2255;0;461;9,19547;2733,49243;0,08947;2;0
2256;0;472;13,71341;2686,55518;0,08762;2;0
2257;1,10485;507;9,78291;2677,00879;0,08602;2;0
2258;1,51984;551;14,69514;2667,46216;0,08442;2;0
2259;2,31001;627;20,43972;2691,32861;0,08126;2;0
2260;2,41757;560;17,77612;2645,18701;0,07948;2;0
2261;2,21093;529;19,76022;2587,90771;0,07827;2;0
2262;1,93455;489;9,32014;2540,97046;0,07641;2;0
2263;1,75822;474;17,66234;2482,10034;0,07498;2;0
2264;0;406;18,41044;2000;0,06189;3;0
2265;1,11719;356;21,19681;2000;0,06062;3;0
2266;1,45949;367;24,41407;2000;0,06282;3;0
2267;1,12532;384;33,15517;2000;0,06412;3;0
2268;0;356;13,90543;2000;0,06146;3;0
2269;0;37;11,09629;2860,39307;0,00348;3;0
2270;0,53598;35;8,64034;2894,89185;0,00467;3;0
2271;0,93813;43;11,32711;2911,35742;0,00649;3;0
2272;0,69424;32;5,02012;2940,55005;0,00788;2;0
2273;0,95754;34;8,48871;2928,38867;0,00949;2;0
2274;1,72349;218;12,13573;3335,31909;0,00938;3;0
2275;1,88768;271;13,18551;3333,88013;0,01117;3;0
2276;1,75831;220;15,78653;3284,33936;0,0083;3;0
2277;1,72148;217;17,71931;3232,43237;0,00744;3;0
2278;1,96276;244;23,63513;3206,74731;0,00897;2;0
2279;0;26;11,11266;3581,37354;0,00448;3;0
2280;0,37058;13;5,24131;3629,29468;0,00552;3;0
2281;0,12409;14;0,92744;3675,98242;0,00666;4;0
2282;0,3782;15;2,0731;3636,44678;0,00431;3;0
2283;0,42441;17;5,02012;3682,38428;0,00475;3;0
2284;0;144;10,28127;3881,92554;0,0075;4;0
2285;0;157;19,38105;3939,55103;0,00895;3;0
2286;0;145;17,97055;4005,81396;0,01054;3;0
2287;0,64482;163;17,58365;4065,27002;0,01239;3;0
2288;0;183;19,70457;4136,25488;0,01424;3;0
2289;1,04604;40;7,83328;3740,16553;0,00648;3;0
2290;1,5053;78;13,31641;3752,45361;0,00476;3;0
2291;1,33404;67;17,94026;3706,91675;0,00426;4;0
2292;1,59444;100;13,36969;3677,08325;0,00247;3;0
2293;1,60235;82;10,96438;3625,71436;0,00121;3;0
2294;0;79;1,66449;4439,93652;0,01584;4;0
2295;0;87;3,1498;4450,63672;0,01556;4;0
2296;0,42339;81;1,8544;4385,23291;0,01442;4;0
2297;0,751;76;5,26828;4307,69238;0,01285;4;0
2298;0,55263;69;1,87996;4343,75;0,014;4;0
2299;1,06636;91;1,31149;4667,4624;0,01631;4;0
2300;1,05112;84;1,80219;4750,99463;0,01791;4;0
2301;1,06116;85;2,18514;4879,07715;0,02034;4;0
2302;1,06043;97;2,49108;4985,68018;0,02087;4;0
2303;1,17239;103;5,05767;5102,62549;0,0223;4;0
2304;0;71;21,78368;4496,97705;0,00129;2;0
2305;0;33;17,77606;4427,85449;0,00051;2;0
2306;0;28;11,89957;4399,52979;0,00187;3;0
2307;1,16619;78;15,89536;4480,66309;0,00314;2;0
2308;1,80524;120;19,89938;4551,61963;0,00536;2;0
2309;0;42;20,59992;3623,87158;0,00098;4;0
2310;0;40;23,48559;3679,08301;0,00105;3;0
2311;0;9;3,86806;3729,55396;0,00105;4;0
2312;0,81475;45;18,05406;3719,15283;0,00212;3;0
2313;0,46628;12;6,09822;3805,80762;0,00264;3;0
2314;0,57615;114;8,00972;5156,72217;0,03632;2;0
2315;0,53992;123;1,66449;5260,14307;0,03867;4;0
2316;0,51535;127;1,38241;5326,96875;0,03976;4;0
2317;0,29773;127;1,57609;5375,49707;0,04019;4;0
2318;0;122;1,3824;5460,62061;0,04187;4;0
2319;2,00574;48;9,80168;4622,11621;0,03518;2;0
2320;1,93899;65;12,15796;4553,69922;0,03343;2;0
2321;1,82279;55;10,84748;4490,05566;0,03169;2;0
2322;1,66647;54;7,70724;4428,00342;0,03003;4;0
2323;1,49033;43;1,95464;4365,95068;0,02837;2;0
2324;1,9049;77;5,68221;4361,97314;0,02929;4;0
2325;2,01866;79;13,72954;4358,79102;0,02977;4;0
2326;2,07316;81;13,41611;4417,66113;0,03162;4;0
2327;2,10873;93;1,87997;4477,32715;0,03347;4;0
2328;2,25063;97;4,94414;4535,40186;0,03531;4;0
2329;0;90;17,38124;4183,5708;0,00974;3;0
2330;0;134;13,07699;4212,02002;0,01071;3;0
2331;0;167;9,02302;4282,98779;0,01253;4;0
2332;0,7755;160;6,58032;4356,96826;0,01418;4;0
2333;0,87609;155;9,05371;4375,10107;0,01455;4;0
2334;0;143;3,76852;4512,21582;0,01194;4;0
2335;0;134;4,29823;4575,39014;0,01139;4;0
2336;0;125;4,55529;4637,74609;0,01062;4;0
2337;0;129;3,5207;4687,17969;0,01206;4;0
2338;0;129;9,43809;4745,70459;0,0121;2;0
2339;0;22;2,0731;3377,99048;0,00296;2;0
2340;0;18;2,54784;3340,32251;0,00188;3;0
2341;0;15;1,87996;3382,17529;0,0024;3;0
2342;0;16;0,61833;3413,79321;0,00384;4;0
2343;0;21;1,5455;3392,21558;0,00396;4;0
2344;0;9;1,8544;3627,72778;0,00122;4;0
2345;0;13;3,10413;3673,20264;0,00038;3;0
2346;0;10;4,70872;3737,86401;0,00058;3;0
2347;0;14;3,08875;3795,8042;0,00073;3;0
2348;0;22;1,11461;3867,60571;0,00134;3;0
2349;0;75;13,99084;4228,27344;0,00215;2;0
2350;0;95;17,18324;4279,37939;0,00281;2;0
2351;0,72922;134;20,72387;4325,80664;0,0041;2;0
2352;0;103;4,1178;4380,78271;0,00266;2;0
2353;0;129;16,92727;4408,38867;0,00351;2;0
2354;1,64752;290;5,92588;4287,19189;0,01726;2;0
2355;1,77646;277;7,3091;4378,6792;0,01768;2;0
2356;1,88573;262;2,62161;4379,4751;0,01948;2;0
2357;2,05004;236;5,16865;4392,99902;0,01865;2;0
2358;2,06519;239;21,8555;4449,48291;0,01824;2;0
2359;0;927;11,89958;2000;0,06726;2;0
2360;0;900;8,15938;2000;0,06577;2;0
2361;0;895;12,78365;2000;0,065;2;0
2362;0;908;14,31739;2000;0,06476;2;0
2363;0,79204;922;10,99337;2000;0,06458;1;0
2364;0;45;8,17651;1199,35693;0,004;4;0
2365;0;54;3,49359;1228,10815;0,00371;4;0
2366;0;59;4,1408;1256,27612;0,00449;4;0
2367;0;68;4,29823;1270,24292;0,00549;4;0
2368;0;77;2,1632;1298,2196;0,0069;4;0
2369;0;78;8,0097;1334,85815;0,00964;4;0
2370;0,65038;56;6,54457;1296,67859;0,00918;3;0
2371;0,87483;55;5,62383;1295,66699;0,01076;3;0
2372;0,5344;60;4,70873;1265,27197;0,0112;3;0
2373;0;82;2,22838;1232,39441;0,01193;4;0
2374;0;12;7,23836;1530,6748;0,00167;4;0
2375;0;10;2,07311;1551,17651;0,00232;3;0
2376;0;22;4,45003;1567,5824;0,00312;3;0
2377;0;15;4,11783;1582,84717;0,00214;3;0
2378;0;20;6,53021;1579,40784;0,00025;3;0
2379;0;258;7,75553;2051,75293;0,01066;2;0
2380;0;235;21,89128;2096,29639;0,01113;3;0
2381;0;235;21,50214;2114,79395;0,01288;3;0
2382;0;227;25,18464;2152,61035;0,0141;4;0
2383;0;203;20,27165;2212,4104;0,01609;3;0
2384;0;306;12,93988;2619,72949;0,03379;3;0
2385;0;329;24,04415;2626,8894;0,03615;2;0
2386;0;297;26,15872;2674,62207;0,03736;2;0
2387;0;321;16,03288;2660,30225;0,03911;2;0
2388;0;309;5,55627;2708,03491;0,04033;2;0
2389;0;236;25,92578;2147,17578;0,01937;2;0
2390;0;253;28,97449;2108,98975;0,01819;2;0
2391;0;283;26,98705;2089,89648;0,01646;2;0
2392;0;256;25,41973;2058,21362;0,01536;2;0
2393;0;219;20,0615;2020,11267;0,01377;2;0
2394;0;104;5,92588;2000;0,00193;4;0
2395;0;64;21,70246;2000;0,00372;3;0
2396;0;63;17,18325;2000;0,00534;4;0
2397;0;47;11,25882;2000;0,00663;3;0
2398;0;25;12,60387;2000;0,00271;4;0
